"","state_lga","ward_lga","ki_coverage","settlement_ward_lga","C_info_state","C_info_lga","C_info_ward","C_info_settlement","D_D1_hc_now","D_D1_hc_remain_perc","D_D1_insurgents_settlements","D_D1_community_leadership","D_D1_community_leadership_groups_youth","D_D1_community_leadership_groups_women","D_D1_community_leadership_groups_elderly","D_D1_community_leadership_groups_disabled","D_D1_community_leadership_groups_none","D_D2_idp_now","D_D2_idp_perc","D_D2_idp_time_arrive","D_D2_idp_source_state","D_D2_idp_source_lga","D_D2_idp_abductee","D_D3_returnees_now","D_D4_child_perc","D_D4_pregnant_lactating_perc","E_food_now","E_food_no_reason1","E_food_now_type_main_staples","E_food_now_type_pulses","E_food_now_type_fruit","E_food_now_type_vegetables","E_food_now_type_meat","E_food_now_type_milk_dairy","E_food_source","E_food_wild_now","E_meals_number","E_food_distr","E_market_now","E_market_now_se","E_market_now_who","E_cereal_price_increase","E_food_coping_consumption_less_expensive_food","E_food_coping_consumption_borrow_food","E_food_coping_consumption_wild_food","E_food_coping_consumption_limit_meal_size","E_food_coping_consumption_only_children_eat","E_food_coping_consumption_reduce_meals","E_food_coping_consumption_skip_days","E_food_coping_consumption_none","E_food_coping_livelihoods_borrow_food","E_food_coping_livelihoods_borrow_money","E_food_coping_livelihoods_gather_wild_food","E_food_coping_livelihoods_consume_seeds","E_food_coping_livelihoods_send_children_to_neighbors","E_food_coping_livelihoods_household_begs","E_food_coping_livelihoods_sell_home_assets","E_food_coping_livelihoods_sell_livestock","E_food_coping_livelihoods_slaughter_livestock","E_food_coping_livelihoods_hunting","E_food_coping_livelihoods_fishing","E_food_coping_livelihoods_cattle_camps","E_food_coping_livelihoods_displacement_camp","E_food_coping_livelihoods_none","E_shock_hunger","E_shock_arrival","E_shock_cereal_price","E_shock_protection","E_current_activities_crops_for_cash","E_current_activities_crops_for_sustenance","E_current_activities_livestock","E_current_activities_hunting","E_current_activities_fishing","E_current_activities_casual_labour","E_current_activities_market","E_current_activities_salaries","E_current_activities_remittances","E_current_activities_poultry","E_current_activities_none","E_current_activities_other","E_livelihoods_practice_subsistence","E_livelihoods_practice_farmingsell","E_livelihoods_practice_grazing","E_livelihoods_practice_markets","E_livelihoods_practice_transportation","E_livelihoods_practice_trade","E_livelihoods_practice_artisan","E_livelihoods_practice_service","E_livelihoods_practice_other","E_livelihoods_barriers","E_livelihoods_barriers_choice_farmland","E_livelihoods_barriers_choice_waterways","E_livelihoods_barriers_choice_grazing","E_livelihoods_barriers_choice_markets","E_livelihoods_barriers_choice_transportation","E_livelihoods_barriers_choice_other","E_land_available","E_ag_inputs","E_harvest_last","E_harvest_next","E_livestock_possession","E_livestock_access","E_harvest_who","E_harvest_use","E_fuel_cooking","E_fuel_lighting","E_fuel_obtain","E_fuel_insufficient","F_health_now","F_health_dist","F_health_no_reason1","F_supp_feeding","F_health_problems1","F_mortality_increase","F_mortality_increase_why","F_mortality_child","F_mortality_adults","F_mortality_eldery","F_polio_vacc","F_polio_vacc_visit","F_polio_vacc_infection","G_prot_now","G_prot_incidence","G_prot_looting","G_prot_women_concern","G_prot_men_concern","G_prot_girls_concern","G_prot_boys_concern","G_prot_unaccompanied","G_comm_relations","G_disputes_violence","G_disputes","G_lighting","G_night_walk","G_abduction_girls","G_abduction_boys","G_suicide_bombing","G_safe_concerns","G_detained_childer","G_detained_adult","G_move_men","G_move_women","G_enslaved_labor","G_mines","G_quantity_uxo","G_mine_acc_numb","I_I1_nd_shelter_type1","I_I1_nd_location","I_I1_rt_shelter_type1","I_I1_rt_location","I_I2_idp_shelter_type1","I_I2_idp_location","I_I2_shelter_open_yn","I_I2_shelter_open","I_shelter_materials_grass","I_shelter_materials_mud","I_shelter_materials_timber","I_shelter_materials_rope","I_shelter_materials_cgi","I_shelter_materials_ps","I_shelter_materials_pole","I_shelter_materials_none","I_shelter_materials_other","I_shelter_damage","I_shelter_destroyed_percent","I_shelter_flooding","I_nfi_available_blanket","I_nfi_available_sleeping_mat","I_nfi_available_jerry_can","I_nfi_available_cooking_pot","I_nfi_available_mosquito_net","I_nfi_available_bucket","I_nfi_available_soap","I_nfi_available_none","I_nfi_available_other","I_nfi_source_pre_displacement","I_nfi_source_market","I_nfi_source_local_community","I_nfi_source_ngo","I_nfi_source_didnt_get","I_nfi_source_other","I_nfi_need1","I_nfi_distribution","J_water_boreholes","J_water_boreholes_functional","J_water_now_how","J_water_now_time","J_water_source_animals","J_water_safety","J_water_source_seasonal","J_latrine_now","J_latrine_usage","J_latrine_no_usage","J_hand_washing","K_edu_now","K_edu_no_reason","K_edu_girl_formal","K_edu_girl_formal_attendance","K_edu_girl_informal","K_edu_girl_informal_attendance","K_attendance_no_reason1_girls","K_edu_boy_formal","K_edu_boy_formal_attendance","K_edu_boy_informal","K_edu_boy_informal_attendance","K_attendance_no_reason1_boys","N_radio_allowed","N_radio_existing","N_cellphoneallowed","N_cellphone_existing","N_info_source","N_info_source_who","N_electricity","N_mobilephone","N_info_trust","N_prevent_info","N_prevent_info_how","N_prevent_info_what","D_D2_idp_source_ward","D_D2_idp_source_settlement","D_D3_returnee_time_arrived","L_idp_leadership","ward_htr_settle_cnt","ward_gis_settle_cnt","ward_prcnt_of_H2R","ward_prcnt20ov_yn","lga_settle_cnt_H2R","lga_settle_cnt_GIS","lga_prcnt_of_H2R","lga_prcnt20ov_yn"
"12","borno;NG008003","NG008003010;NG008003",NC,"28ed616f-325c-4379-a191-2bac3cf63ac8;NG008003010;NG008003","borno","NG008003","NG008003010","28ed616f-325c-4379-a191-2bac3cf63ac8","yes","less_half","no","no","SL","SL","SL","SL","SL","yes","NC","3_months","NC","NC","NC","no","none","none","no","NC","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","cultivated","yes","NC","no","no","NC","NC","SL","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","NC","NC","SL","large_impact","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","yes","no","yes","yes","no","no","yes","other","firewood","firewood","collect_outside","fuel_sufficient","no","SL","never_there","no","malaria","yes","NC","natural","natural","natural","no","NC","yes","stay","yes","yes","fear_of_being_beaten_by_AOG","none","NC","none","yes","NC","SL","NC","yes","yes","no","no","no","inside","no","no","yes","yes","yes","no","SL","SL","makeshift","bush","SL","SL","NC","NC","no","SL","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","yes","NC","no","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","NC","FALSE","NC","FALSE","FALSE","FALSE","NC","no","no","SL","unpro_well","30_minutes_1_hour","no","yes","yes","yes","all","NC","only_water","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","no","no","no","no","none","NC","none","no","none","yes","security","info_aid",NC,NC,"SL","SL",1,96,0.015,0,14,804,0.0174129353233831,0
"13","borno;NG008003","NG008003012;NG008003",NC,"cc868d83-db3b-4a02-a602-675aa523350e;NG008003012;NG008003","borno","NG008003","NG008003012","cc868d83-db3b-4a02-a602-675aa523350e","yes","half","no","no","SL","SL","SL","SL","SL","no","SL","SL","SL","SL","NC","no","less_half","less_half","no","crops_destroyed_fight","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","cultivated","no","two","no","no","NC","NC","SL","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","hunger_severe","SL","SL","large_impact","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","no","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","yes","no","yes","yes","no","no","yes","other","firewood","torchlight","collect_within","fuel_sufficient","no","SL","never_there","no","malaria","yes","natural","cholera_diarrhea","natural","natural","no","NC","no","worse","no","yes","fear_of_being_beaten_by_AOG","fear_of_being_beaten_by_AOG","fear_of_being_beaten_by_AOG","fear_of_being_beaten_by_AOG","yes","SL","SL","NC","yes","yes","no","no","no","outside","no","no","yes","no","no","no","SL","SL","makeshift","bush","SL","SL","SL","SL","SL","SL","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","yes","less_half","no","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","soap","no","no","SL","unpro_well","30_minutes_1_hour","no","no","yes","yes","all","NC","only_water","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","no","no","no","no","in_person","friend_family","none","no","person","no","SL","SL","SL","SL","SL","SL",1,77,0.015,0,14,804,0.0174129353233831,0
"14","borno;NG008003","NG008003013;NG008003",NC,"479bf2c4-a20b-4f4a-8ff3-15d4c92924d4;NG008003013;NG008003","borno","NG008003","NG008003013","479bf2c4-a20b-4f4a-8ff3-15d4c92924d4","yes","NC","no","no","SL","SL","SL","SL","SL","yes","NC","1_month","NC","NC","no","yes","less_half","less_half","no","NC","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","cultivated","yes","two","no","no","NC","NC","SL","NC","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","hunger_severe","NC","SL","large_impact","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","FALSE","FALSE","FALSE","NC","FALSE","TRUE","yes","no","yes","yes","no","no","yes","other","firewood","torchlight","collect_outside","fuel_sufficient","no","SL","never_there","no","skin_disease","yes","NC","natural","natural","natural","no","NC","yes","stay","yes","yes","NC","fear_of_being_beaten_by_AOG","forced_marriage","fear_of_being_beaten_by_AOG","yes","NC","SL","NC","yes","yes","yes","no","no","outside","yes","yes","yes","yes","yes","no","SL","SL","makeshift","bush","NC","NC","NC","NC","yes","NC","TRUE","FALSE","NC","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","yes","NC","no","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","soap","no","no","SL","unpro_well","30_minutes_1_hour","no","yes","yes","yes","all","NC","only_water","yes","SL","yes","NC","yes","NC","NC","yes","NC","yes","NC","NC","yes","yes","yes","no","in_person","friend_family","none","no","person","yes","NC","NC",NC,NC,NC,"SL",1,64,0.02,0,14,804,0.0174129353233831,0
"15","borno;NG008003","NG008003014;NG008003",NC,"cd931e92-f2d6-4e52-a96b-5c46df64ee08;NG008003014;NG008003","borno","NG008003","NG008003014","cd931e92-f2d6-4e52-a96b-5c46df64ee08","yes","less_half","yes","no","SL","SL","SL","SL","SL","yes","NC","1_year","NC","NC","yes","no","less_half","less_half","no","unsafe_access_land","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","forage","yes","one","no","no","NC","NC","SL","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","hunger_severe","NC","SL","large_impact","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","no","FALSE","NC","TRUE","TRUE","TRUE","FALSE","yes","no","yes","yes","no","no","yes","NC","firewood","none","collect_outside","reduced_meals","no","SL","never_there","no","malaria","yes","hunger_malnutrition","hunger_malnutrition","NC","natural","no","NC","no","worse","yes","no","aog_violence","sex_viol","forced_marriage","abduct","yes","NC","SL","NC","no","yes","yes","yes","no","inside","no","no","yes","yes","yes","no","SL","SL","permanent","proper_home","SL","SL","NC","NC","no","SL","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","yes","less_half","no","TRUE","TRUE","NC","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","clothes","no","yes","yes","pro_well","30_minutes_1_hour","yes","yes","yes","no","SL","SL","soap","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","yes","no","no","no","none","NC","none","no","person","yes","no_obstacle","info_family",NC,NC,"SL","SL",1,55,0.02,0,14,804,0.0174129353233831,0
"16","borno;NG008003","NG008003xxx;NG008003",NC,"xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx;NG008003xxx;NG008003","borno","NG008003","NG008003xxx","xxxxxxxx-xxxx-xxxx-xxxx-xxxxxxxxxxxx","yes","less_half","no","yes","FALSE","NC","TRUE","FALSE","FALSE","yes","NC","4_6_months","NC","NC","NC","no","less_half","less_half","no","NC","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","cultivated","yes","two","no","yes","no","yes","no","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","hunger_severe","no_impact","SL","no_impact","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","no","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","yes","no","yes","yes","no","no","yes","NC","firewood","torchlight","collect_within","reduced_meals","no","SL","security","no","fever","no","SL","cholera_diarrhea","malaria_fever","natural","no","NC","yes","worse","yes","yes","fear_of_being_beaten_by_AOG","fear_of_being_beaten_by_AOG","fear_of_being_beaten_by_AOG","fear_of_being_beaten_by_AOG","yes","NC","SL","NC","no","no","no","no","no","inside","no","no","yes","yes","yes","no","SL","SL","NC","NC","SL","SL","NC","host_com","no","SL","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","yes","less_half","yes","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","blanket","no","yes","yes","borehole","NC","no","yes","yes","yes","more_half","SL","only_water","no","facilities_dest_con","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","yes","yes","yes","yes","radio","friend_family","none","no","phone_call","no","SL","SL",NC,NC,"SL",NC,1,0,0,0,14,804,0.0174129353233831,0
"17","borno;NG008008","NG008008001;NG008008",NC,"2dbad5f0-dd0c-45ef-b303-2d7b4ae3cd37;NG008008001;NG008008","borno","NG008008","NG008008001","2dbad5f0-dd0c-45ef-b303-2d7b4ae3cd37","yes","half","yes","yes","NC","NC","NC","NC","NC","yes","NC","1_month","NC","NC","yes","yes","less_half","less_half","no","unsafe_access_land","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","forage","yes","two","no","yes","no","yes","no","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","NC","NC","SL","no_impact","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","TRUE","FALSE","NC","FALSE","FALSE","FALSE","no","no","yes","yes","no","no","no","NC","firewood","torchlight","collect_within","reduced_meals","no","SL","never_there","no","malnutrition","yes","hunger_malnutrition","hunger_malnutrition","hunger_malnutrition","hunger_malnutrition","no","NC","yes","worse","no","no","forced_marriage","forced_recruit","forced_marriage","abduct","no","NC","SL","NC","no","no","yes","no","no","outside","no","no","no","yes","no","no","SL","SL","NC","proper_home","NC","NC","NC","NC","yes","NC","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","SL","yes","TRUE","FALSE","TRUE","NC","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","soap","no","no","SL","unpro_well","under_30_minutes","no","yes","yes","yes","more_half","SL","sand","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","yes","no","no","no","in_person","friend_family","none","no","person","no","SL","SL",NC,NC,NC,NC,1,27,0.04,0,10,232,0.0431034482758621,0
"18","borno;NG008008","NG008008002;NG008008",NC,"c88550ee-2678-48aa-9ed4-05e9c22d7ae1;NG008008002;NG008008","borno","NG008008","NG008008002","c88550ee-2678-48aa-9ed4-05e9c22d7ae1","yes","half","no","yes","FALSE","FALSE","TRUE","FALSE","FALSE","yes","less_half","7_12_months","borno","NG008008","yes","yes","less_half","more_half","no","unsafe_access_land","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","forage","yes","three","no","no","NC","NC","SL","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","hunger_worst","large_impact","SL","large_impact","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","no","no","no","no","no","no","no","NC","firewood","none","collect_within","reduced_meals","no","SL","never_there","no","malnutrition","yes","hunger_malnutrition","hunger_malnutrition","hunger_malnutrition","hunger_malnutrition","no","NC","no","worse","no","no","forced_marriage","forced_recruit","abduct","harass","no","good","SL","NC","no","no","no","no","no","inside","no","no","no","no","no","no","SL","SL","tent","other_home","tent","other_home","tent","host_com","no","SL","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","yes","less_half","no","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","soap","no","no","SL","unpro_well","30_minutes_1_hour","yes","no","yes","yes","more_half","SL","ash","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","no","no","no","no","in_person","friend_family","none","no","person","no","SL","SL",NC,NC,NC,NC,1,38,0.03,0,10,232,0.0431034482758621,0
"19","borno;NG008008","NG008008003;NG008008",NC,"302a5f43-d05f-46fd-943f-9d2123ed3680;NG008008003;NG008008","borno","NG008008","NG008008003","302a5f43-d05f-46fd-943f-9d2123ed3680","yes","NC","yes","no","SL","SL","SL","SL","SL","no","SL","SL","SL","SL","NC","no","NC","NC","no","unsafe_access_land","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","forage","yes","two","no","no","NC","NC","SL","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","NC","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","NC","SL","SL","NC","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","TRUE","FALSE","NC","FALSE","NC","FALSE","no","no","no","no","no","no","no","NC","firewood","NC","collect_within","NC","no","SL","never_there","no","malnutrition","yes","hunger_malnutrition","hunger_malnutrition","hunger_malnutrition","hunger_malnutrition","no","NC","no","worse","no","no","NC","forced_recruit","NC","NC","no","SL","SL","NC","no","no","no","no","no","NC","no","no","no","no","no","no","SL","SL","NC","NC","SL","SL","SL","SL","SL","SL","NC","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","SL","yes","NC","TRUE","TRUE","NC","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","soap","no","no","SL","NC","under_30_minutes","no","no","no","no","SL","SL","only_water","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","no","no","no","no","none","NC","none","no","person","no","SL","SL","SL","SL","SL","SL",1,17,0.06,1,10,232,0.0431034482758621,0
"20","borno;NG008008","NG008008004;NG008008",NC,"4bc6a7fa-b71f-4276-9364-69b34363d5c0;NG008008004;NG008008","borno","NG008008","NG008008004","4bc6a7fa-b71f-4276-9364-69b34363d5c0","yes","less_half","no","no","SL","SL","SL","SL","SL","no","SL","SL","SL","SL","NC","no","NC","less_half","no","unsafe_access_land","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","forage","yes","NC","no","no","NC","NC","SL","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","hunger_worst","SL","SL","no_impact","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","NC","NC","FALSE","FALSE","FALSE","NC","FALSE","FALSE","no","TRUE","FALSE","NC","FALSE","FALSE","FALSE","no","no","no","no","no","no","no","NC","firewood","torchlight","collect_within","reduced_meals","no","SL","never_there","no","malnutrition","yes","NC","NC","hunger_malnutrition","hunger_malnutrition","no","NC","no","worse","no","no","forced_marriage","forced_recruit","early_marr","NC","no","SL","SL","NC","no","no","no","no","no","inside","no","no","no","no","no","no","SL","SL","tent","proper_home","SL","SL","SL","SL","SL","SL","TRUE","TRUE","NC","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","SL","no","TRUE","NC","NC","TRUE","FALSE","NC","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","soap","no","no","SL","unpro_well","under_30_minutes","no","no","yes","yes","NC","NC","NC","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","no","no","no","no","in_person","friend_family","none","no","person","no","SL","SL","SL","SL","SL","SL",1,25,0.04,0,10,232,0.0431034482758621,0
"21","borno;NG008008","NG008008005;NG008008",NC,"2cd0a01a-e201-4f10-8633-f33f7401c640;NG008008005;NG008008","borno","NG008008","NG008008005","2cd0a01a-e201-4f10-8633-f33f7401c640","yes","less_half","yes","no","SL","SL","SL","SL","SL","no","SL","SL","SL","SL","NC","no","half","less_half","no","unsafe_access_land","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","forage","yes","one","no","no","NC","NC","SL","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","hunger_worst","SL","SL","no_impact","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","no","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","no","no","yes","no","no","no","no","NC","firewood","torchlight","collect_within","reduced_meals","no","SL","never_there","no","malnutrition","no","SL","malaria_fever","hunger_malnutrition","hunger_malnutrition","no","NC","no","worse","no","no","forced_marriage","forced_recruit","early_marr","abduct","no","SL","SL","NC","no","no","no","no","no","inside","no","no","no","no","no","no","SL","SL","tent","proper_home","SL","SL","SL","SL","SL","SL","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","SL","no","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","soap","no","no","SL","pro_well","under_30_minutes","no","no","yes","yes","more_half","SL","ash","no","no_facilities","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","no","no","no","no","in_person","friend_family","none","no","person","no","SL","SL","SL","SL","SL","SL",1,22,0.05,1,10,232,0.0431034482758621,0
"22","borno;NG008008","NG008008006;NG008008",NC,"bfc097db-266c-42af-8b9e-9aeac72b7eec;NG008008006;NG008008","borno","NG008008","NG008008006","bfc097db-266c-42af-8b9e-9aeac72b7eec","yes","more_half","yes","no","SL","SL","SL","SL","SL","no","SL","SL","SL","SL","NC","yes","less_half","NC","no","unsafe_access_land","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","forage","yes","two","no","yes","no","yes","yes","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","NC","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","hunger_worst","NC","NC","no_impact","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","no","no","no","no","no","no","no","NC","firewood","torchlight","collect_within","reduced_meals","no","SL","never_there","no","malnutrition","yes","hunger_malnutrition","hunger_malnutrition","hunger_malnutrition","hunger_malnutrition","no","NC","no","worse","no","no","forced_marriage","forced_recruit","abduct","harass","yes","SL","SL","NC","no","no","no","no","no","inside","no","no","no","no","no","no","SL","SL","tent","proper_home","NC","NC","SL","SL","SL","SL","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","no","SL","no","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","soap","no","no","SL","pro_well","30_minutes_1_hour","no","no","yes","yes","more_half","SL","ash","no","NC","SL","SL","SL","SL","NC","SL","SL","SL","SL","NC","no","no","no","no","in_person","friend_family","none","no","person","no","SL","SL","SL","SL",NC,"SL",1,21,0.05,1,10,232,0.0431034482758621,0
